yorum,aspect,sentiment
Ürün bozuk yollandı apple müşteri hizmetletinden defalarca yardım almama rağmen bluetoothu görmüyor,genel,negatif
Ürün bozuk yollandı apple müşteri hizmetletinden defalarca yardım almama rağmen bluetoothu görmüyor,kalite,negatif
Ürün bozuldu servis benim hatam olduğunu söylüyor kullanmadım bile kesinlikle almayın!!,genel,negatif
Ürün bozuldu servis benim hatam olduğunu söylüyor kullanmadım bile kesinlikle almayın!!,kalite,negatif
Ürün dün elime ulaştı kargolama güzeldi hızlı teslimat oldu uygun fiyatlı şimdiye kadar kullandığım en iyi kulaklık diyebilirim bas sistemi çok güzel sesi çok n,kargo,pozitif
Ürün dün elime ulaştı kargolama güzeldi hızlı teslimat oldu uygun fiyatlı şimdiye kadar kullandığım en iyi kulaklık diyebilirim bas sistemi çok güzel sesi çok n,fiyat,pozitif
Ürün dün elime ulaştı kargolama güzeldi hızlı teslimat oldu uygun fiyatlı şimdiye kadar kullandığım en iyi kulaklık diyebilirim bas sistemi çok güzel sesi çok n,ses_goruntu,pozitif
Ürün elime geçtikten sonra garanti süresini sorguladım. 6 ay önce başladığını gördüm. Konu ile ilgili net bir dönüş sağlanmadı. Onun dışında herhangi bir sıkınt,genel,negatif
Ürün elime hızlı ulaştı orjinal ürün ben gareti olsun diye trendyol satıcısından aldım gayet güzel bir kulaklık sesi olsun rahatlığı olsun alabilirsinix,kalite,pozitif
Ürün elime hızlı ulaştı orjinal ürün ben gareti olsun diye trendyol satıcısından aldım gayet güzel bir kulaklık sesi olsun rahatlığı olsun alabilirsinix,ses_goruntu,pozitif
Ürün elime hızlı ulaştı satıcıya teşekkürler,genel,pozitif
Ürün elime ulaştı. Gayet kullanışlı bir cihaz. Kargo paketlemesi iyiydi ama daha korunaklı olabilir. Onun dışında cihaz orjinal .,kargo,pozitif
Ürün elime ulaştı. Gayet kullanışlı bir cihaz. Kargo paketlemesi iyiydi ama daha korunaklı olabilir. Onun dışında cihaz orjinal .,kalite,pozitif
Ürün elime ulaştı. Gayet kullanışlı bir cihaz. Kargo paketlemesi iyiydi ama daha korunaklı olabilir. Onun dışında cihaz orjinal .,ambalaj,pozitif
Ürün gayet kaliteli ve şık küçük olması ayrı bir avantaj,kalite,pozitif
Ürün geldi kaliteli duruyor anneme hediye olarak aldım umarım oda beğenir. Bir yıldızi kulaklığın birinden az ses geliyor onun için kırdım,kalite,pozitif
Ürün geldi kaliteli duruyor anneme hediye olarak aldım umarım oda beğenir. Bir yıldızi kulaklığın birinden az ses geliyor onun için kırdım,ses_goruntu,pozitif
Ürün gerek ses düzeyi gerekse mikrofon olarak geçerli not aldı ama ebat olarak küçük olduğu için düşme riski olabilir diye düşünüyorum bunun dışında kaliteli bi,kalite,pozitif
Ürün gerek ses düzeyi gerekse mikrofon olarak geçerli not aldı ama ebat olarak küçük olduğu için düşme riski olabilir diye düşünüyorum bunun dışında kaliteli bi,ses_goruntu,pozitif
Ürün gerçekten harika bu fiyata bu performans süper şarjı hiç bitmiyor,genel,pozitif
Ürün gerçekten harika bu fiyata bu performans süper şarjı hiç bitmiyor,fiyat,pozitif
Ürün gerçekten harika bu fiyata bu performans süper şarjı hiç bitmiyor,batarya,negatif
Ürün gerçekten çok güzel ses kalitesi inanılmaz güzel fakat bir olaya çok üzüldüm insan şarj kablosu göndermez mi ya hadi elektrik priz fişi kimse göndermiyor k,ses_goruntu,pozitif
Ürün guzel ama bir parçası eksik gönderilmiş. şarj kablosu kutunun içinde yoktu.,genel,pozitif
Ürün görseldeki ile aynı şekilde geldi. QR kodunu okutuğumda orjinal ürün olduğunu ilk kez kullanıma açıldığını belirtildi.,kalite,pozitif
Ürün güzel fakat aynı şehire 4 günde geldi kargo çok geç,genel,pozitif
Ürün güzel fakat aynı şehire 4 günde geldi kargo çok geç,kargo,negatif
Ürün güzel fakat fatura ulaşmadı bana,genel,pozitif
Ürün güzel kaliteli ama bazı olumsuz yanlarından bahsetmek istiyorum. Ben jbl den geçtim ses kalitesi olarak aynılar nerdeyse fakat airpods sesi biraz açtığınız,genel,pozitif
Ürün güzel kaliteli ama bazı olumsuz yanlarından bahsetmek istiyorum. Ben jbl den geçtim ses kalitesi olarak aynılar nerdeyse fakat airpods sesi biraz açtığınız,ses_goruntu,pozitif
Ürün güzel paketlenmiş sağlam bir şekilde geldi kaliteli bir marka sesi kalitesi oldukça güzel,genel,pozitif
Ürün güzel paketlenmiş sağlam bir şekilde geldi kaliteli bir marka sesi kalitesi oldukça güzel,kalite,pozitif
Ürün güzel paketlenmiş sağlam bir şekilde geldi kaliteli bir marka sesi kalitesi oldukça güzel,ses_goruntu,pozitif
Ürün güzel paketlenmiş sağlam bir şekilde geldi kaliteli bir marka sesi kalitesi oldukça güzel,ambalaj,pozitif
Ürün güzel ses kalitesi iyi ama 1 sene sonra şarjı 10 dakika dayanmıyor pil ömrü bitiyor,genel,pozitif
Ürün güzel ses kalitesi iyi ama 1 sene sonra şarjı 10 dakika dayanmıyor pil ömrü bitiyor,batarya,negatif
Ürün güzel ses kalitesi iyi ama 1 sene sonra şarjı 10 dakika dayanmıyor pil ömrü bitiyor,ses_goruntu,pozitif
Ürün güzel şarjı çok tutuyor. Hızlı şarj oluyor. Ama kulaktan düşüyor çok değil ama yinede düşündürür.,genel,pozitif
Ürün güzel şarjı çok tutuyor. Hızlı şarj oluyor. Ama kulaktan düşüyor çok değil ama yinede düşündürür.,batarya,pozitif
Ürün hızlı ve sağlam geldi. Kullanımı çok rahat.,kalite,pozitif
Ürün iyi bir sorun yok şarjı biraz bitiyor ama en büyük sorun garantisi ben almadan önce başlamış Apple yardım destekle düzelttik alan herkesin mutlaka kontrol,genel,pozitif
Ürün iyi bir sorun yok şarjı biraz bitiyor ama en büyük sorun garantisi ben almadan önce başlamış Apple yardım destekle düzelttik alan herkesin mutlaka kontrol,batarya,negatif
Ürün kulakta durmuyor arkadaşlar kaç kişiye denettim hiç konforlu degıl Malesef,genel,negatif
Ürün kulaktan kayıp düşüyor,genel,negatif
Ürün kulağımdan sürekli düşüyor. Hiç tavsiye etmiyorum,genel,negatif
Ürün kullanışlı ses kalitesi çok iyi,ses_goruntu,pozitif
Ürün kusurlu şekilde geldi apple çok iyi marka ama bu şekilde olması üzücü yardımcı olmuyolarr,kalite,negatif
Ürün kutusu boş geldi,ambalaj,negatif
Ürün kutusu daha önce açılmış  ürün geldi kutu açarken hava sıkışması oluyor bunda olmadı  ve kulaklık dokunmatikleri çalışmıyor iade edicem ürünü,kalite,negatif
Ürün kutusu daha önce açılmış  ürün geldi kutu açarken hava sıkışması oluyor bunda olmadı  ve kulaklık dokunmatikleri çalışmıyor iade edicem ürünü,ambalaj,negatif
Ürün olması gerektiği gibi gayet güzel,genel,pozitif
Ürün on numara kulakta rahatız etme yok bazen takılı oldugunu unutuyosun ve sesi cok iyi tavsiye ederim,genel,pozitif
Ürün on numara kulakta rahatız etme yok bazen takılı oldugunu unutuyosun ve sesi cok iyi tavsiye ederim,ses_goruntu,pozitif
Ürün orijinal ancak sağ kulaklığı bozuk geldi. Apple mağazasına giderek değiştirdim.,genel,negatif
Ürün orijinal ancak sağ kulaklığı bozuk geldi. Apple mağazasına giderek değiştirdim.,kalite,negatif
Ürün orijinal değil çakma ürün gerekli birimlere başvurup şikayet edeceğim,kalite,negatif
Ürün orijinaldir . Kendim için aldım çok güzel çok beğendim. Kargom da hızlı ve güzel paketlenmişti  teşekkürler 🙏🏻,genel,pozitif
Ürün orijinaldir . Kendim için aldım çok güzel çok beğendim. Kargom da hızlı ve güzel paketlenmişti  teşekkürler 🙏🏻,kargo,pozitif
Ürün orijinaldir . Kendim için aldım çok güzel çok beğendim. Kargom da hızlı ve güzel paketlenmişti  teşekkürler 🙏🏻,kalite,pozitif
Ürün orijinaldir . Kendim için aldım çok güzel çok beğendim. Kargom da hızlı ve güzel paketlenmişti  teşekkürler 🙏🏻,ambalaj,pozitif
Ürün orjinal fakat kulaklığın sağ teki bozuldu,genel,negatif
Ürün orjinal fakat kulaklığın sağ teki bozuldu,kalite,negatif
Ürün orjinal paketlemesi de güzeldi hızlı bir şekilde elime ulaştı,kargo,pozitif
Ürün orjinal paketlemesi de güzeldi hızlı bir şekilde elime ulaştı,kalite,pozitif
Ürün orjinal paketlemesi de güzeldi hızlı bir şekilde elime ulaştı,ambalaj,pozitif
Ürün orjınal 2. Nesil kutuda gelmedı,kalite,pozitif
Ürün orjınal 2. Nesil kutuda gelmedı,ambalaj,notr
"Ürün sağlam bir şekilde teslim alındı teşekkür ederim maalesef kutu içeriği şarz kablosu çıkmadı, bundan gerisi güzel çok teşekkür ederim ki beğendim çok iyi iş",genel,pozitif
"Ürün sağlam bir şekilde teslim alındı teşekkür ederim maalesef kutu içeriği şarz kablosu çıkmadı, bundan gerisi güzel çok teşekkür ederim ki beğendim çok iyi iş",kargo,pozitif
"Ürün sağlam bir şekilde teslim alındı teşekkür ederim maalesef kutu içeriği şarz kablosu çıkmadı, bundan gerisi güzel çok teşekkür ederim ki beğendim çok iyi iş",kalite,pozitif
Ürün ses olarak kalite olarak güzel ama garantisi çok erken başlamış 3 ay kaldı gözüküyodu apple destekle hallettim,kalite,pozitif
Ürün ses olarak kalite olarak güzel ama garantisi çok erken başlamış 3 ay kaldı gözüküyodu apple destekle hallettim,ses_goruntu,pozitif
Ürün tabiki orjinal sesi bası fevkalade mikrofon konusunda da çok başarılı bazıları linçlemişti mikrofonu iyi değil diye ama öyle bir sorun yaşamadım düşünmeden,kalite,negatif
Ürün tabiki orjinal sesi bası fevkalade mikrofon konusunda da çok başarılı bazıları linçlemişti mikrofonu iyi değil diye ama öyle bir sorun yaşamadım düşünmeden,ses_goruntu,negatif
Ürün ulaştı çalışıyor sıkıntı yok. Fakat ürünü cihazla eşleştirdiğim vakit gördüm ki garantisi 11 ay 14 gün kalmış yani 9 Kasım 2024 tarihinde kapsam dışı kalac,genel,negatif
Ürün çok güzel Apple kalitesi Media Markt satıcısından aldım ürünüm gelince Apple destek e yazıp orijinalliğine emin oldum  ve garanti süresi bir sene gibi bir,kalite,pozitif
Ürün çok güzel bir şekilde elime ulaştı fakat telefonuma bağladığımda 4 ay sonra garantisinin bittiğini gördüm garanti süresini önceden başlatmak nedir neyseki,kargo,pozitif
Ürün çok iyi orijinal 2 yıl garantisi var herkese öneririm,kalite,pozitif
Ürün çok kaliteli çok  teşekkür ederim.,kalite,pozitif
Ürün çok kullanışlı sesi falan süper jarjı uzun gidiyor diğer türlüsü vardı kulağımda durmuyordu bu tam kulağıma uyuyor,ses_goruntu,pozitif
Üründe arıza var,genel,negatif
Üründen gerçekten çok memnun kaldım bu fiyata göre böyle bir performans beklemiyordum alın aldırın mutlaka,genel,pozitif
Üründen gerçekten çok memnun kaldım bu fiyata göre böyle bir performans beklemiyordum alın aldırın mutlaka,fiyat,pozitif
Ürünler cok geç kargoya veriliyor ilgisiz vatan bilgisayar yani alırken iki kez düşünün,kargo,negatif
Ürünü 19 mayısta aldım garantisi ocak ayında başlatılmış apple da böyle hatalar yapılmazdı satıcıdan bi halt olmaz,genel,negatif
Ürünü 20 kasımda teslim aldım fakat ürünün garanti süresi 11 ay sonra sona eriyor. Fatura talebinde bulunmama rağmen 4 gündür faturamı göndermediler. Şiddetle b,kargo,notr
Ürünü alalı henüz 2 ay bile olmadı ama sağ kulaklık bozuldu.! Sol taraftan çok güzel ses geliyor fakat sağ kulaklık şarjı olduğu halde ses gelmiyor. İki ay da n,genel,negatif
Ürünü alalı henüz 2 ay bile olmadı ama sağ kulaklık bozuldu.! Sol taraftan çok güzel ses geliyor fakat sağ kulaklık şarjı olduğu halde ses gelmiyor. İki ay da n,kalite,negatif
Ürünü alalı henüz 2 ay bile olmadı ama sağ kulaklık bozuldu.! Sol taraftan çok güzel ses geliyor fakat sağ kulaklık şarjı olduğu halde ses gelmiyor. İki ay da n,batarya,negatif
Ürünü alalı henüz 2 ay bile olmadı ama sağ kulaklık bozuldu.! Sol taraftan çok güzel ses geliyor fakat sağ kulaklık şarjı olduğu halde ses gelmiyor. İki ay da n,ses_goruntu,negatif
Ürünü alalı neredeyse bir sene olacak şarj sıkıntısı dışında hiçbir sıkıntısı yok,batarya,negatif
Ürünü alırken 2 yıl garantisi var diye aldım 1 yıl garantisi olduğunu öğrendim,genel,negatif
"Ürünü açtım ve garantisinin dolduğunu gördüm, sıfır açılmamış bir ürünün garantisi nasıl dolmuş olabiliyor ? yazdım cevap alamadım iade ettim umarım gereği yapı",genel,negatif
Ürünü orjinal diyerek aldım ama orjinal değil. Garanti süresi 1 yıl iade edeceğim. Çok güzel çalışıyorsunuz harikasınız,genel,negatif
Ürünü orjinal diyerek aldım ama orjinal değil. Garanti süresi 1 yıl iade edeceğim. Çok güzel çalışıyorsunuz harikasınız,kalite,negatif
Ürünü sevdim yalnız kulağıma olmuyor. Çok büyükler eğer kulak delikleriniz küçükse kesinlikle almayın pro versiyonunu tercih edin. Hareket edince düşecek gibi o,genel,negatif
Ürünü teknosa mağazasından aldım kargo sırasında kayboldu ve ben arayana kadar hiç bir şeyden haberleri yoktu daha sonrasında 2-3 gün gecikmeli kaybolan ürünü b,kargo,notr
Ürünü yeni aldım fakat %100 kullanmadığım halde %70lere kadar kullanıp tekrar kutusuna koymam gerekiyor aksi takdirde dışarıda durduğunda şarjı 3-5 saate bitiyo,batarya,negatif
"Ürünün açıklamasında aktif gürültü engelleme var olarak yazıyor ancak Apple ın kendi sitesinden de sonradan ulaştığım bilgi, bu kulaklıkta o özelliğin olmadığı",ses_goruntu,notr
Ürünün faturası gelmedi ayrı yollamışsınız kargo bedelini bize yansıtmışsınız 189₺ çok saçma ürünü teslim alıyorsunuz faturası sonradan tarafınıza ücretli geliy,kargo,negatif
Ürünün faturası gelmedi ayrı yollamışsınız kargo bedelini bize yansıtmışsınız 189₺ çok saçma ürünü teslim alıyorsunuz faturası sonradan tarafınıza ücretli geliy,fiyat,negatif
Ürünün garanti süresi 2 ay dolmuş görünüyor nasıl iş anlamamıyorum cidden,genel,negatif
Ürünün içinden şarj kablosu çıkmadı !,genel,negatif
Ürünün sağ kulaklığı bozuk geldi hemen satıcıya yazdım iade veya değişim sağlanamayacağını söylediler sıfır alınan ürünün suan yetkili servise giderek onarım ya,genel,negatif
Ürünün sağ kulaklığı bozuk geldi hemen satıcıya yazdım iade veya değişim sağlanamayacağını söylediler sıfır alınan ürünün suan yetkili servise giderek onarım ya,kalite,negatif
Ürünün sesi az çıkıyor,ses_goruntu,negatif
çok beğendik kızım için aldım hediye,genel,pozitif
çok beğendim 3 aydır kullanıyorum çok memnunun kaldım,genel,pozitif
çok beğendim çok memnunumçok beğendim çok memnunumçok beğendim çok memnunum,genel,pozitif
çok bir beklentiniz olmasın. Fiyat performans ürünü,fiyat,pozitif
çok guzelllll şarjı günlerce bitmiyor inanılmaz kullanışlı fiyat zaten şahane. Hızlı kargo kaliteli ürün,kargo,pozitif
çok guzelllll şarjı günlerce bitmiyor inanılmaz kullanışlı fiyat zaten şahane. Hızlı kargo kaliteli ürün,kalite,pozitif
çok guzelllll şarjı günlerce bitmiyor inanılmaz kullanışlı fiyat zaten şahane. Hızlı kargo kaliteli ürün,fiyat,pozitif
çok guzelllll şarjı günlerce bitmiyor inanılmaz kullanışlı fiyat zaten şahane. Hızlı kargo kaliteli ürün,batarya,negatif
çok güzel bir ürün denedim kullandım herkese tavsiye ederim,genel,pozitif
çok güzel olmuş ellerine sağlık ocağı ve sağlık ocağı hastaneler için randevu alma sistemi,genel,pozitif
çok güzel paketleme çok iyiydi.,ambalaj,pozitif
çok güzel ses kalitesi,ses_goruntu,pozitif
çok güzel şarjı 1 hafta gidiyor nerdeyse ama biraz cızırtılı ses veriyor,batarya,pozitif
çok güzel şarjı 1 hafta gidiyor nerdeyse ama biraz cızırtılı ses veriyor,ses_goruntu,negatif
çok iyi bir ürün şarjı çok uzun dayanıyor. tavsiye ederim.,genel,pozitif
çok iyi bir ürün şarjı çok uzun dayanıyor. tavsiye ederim.,batarya,pozitif
çok severek kullanıyorum,genel,pozitif
çok çok iyifir,genel,pozitif
çokkk memnunummmm,genel,pozitif
ürunde sol kulaklıkda cızırtı vardı iade ettim reddedildi ve biraz uğraştım servisde 2.kez gidişimde degisebildim şuan normal,ses_goruntu,negatif
ürün 1 ayı geçmeden bozuldu sol tarafı iade oluşturamıyorum kardeşim almıştı mavisini hiç sorun yaşamadı benimki neden böyle oldu anlamadım birden sol taraf çal,genel,negatif
ürün 1 ayı geçmeden bozuldu sol tarafı iade oluşturamıyorum kardeşim almıştı mavisini hiç sorun yaşamadı benimki neden böyle oldu anlamadım birden sol taraf çal,kalite,negatif
ürün bir günde geldi ve bu fiyata alınabilecek en güzel apple kulaklık öneririm satıcıya da teşekkür ederim,fiyat,pozitif
ürün cok iyi ses kalitesi iyi ama gönderilen kargocuya saygı çerçevesinde konustugum için laf etmeyecem kargo evime gelmedi aradık dediler arama yok ertesi gün,kargo,negatif
ürün cok iyi ses kalitesi iyi ama gönderilen kargocuya saygı çerçevesinde konustugum için laf etmeyecem kargo evime gelmedi aradık dediler arama yok ertesi gün,ses_goruntu,pozitif
ürün gayat güzel   kargo çok hızlı ilandaki gibi bir günde elime ulaştı paketleme gayet düzgün ve sağlamdı  tavsiye ederim,genel,pozitif
ürün gayat güzel   kargo çok hızlı ilandaki gibi bir günde elime ulaştı paketleme gayet düzgün ve sağlamdı  tavsiye ederim,kargo,pozitif
